perennial 一年中続く。,perennial いちねんじゅうつづく。
passion 熱望、強い関心。,passion ねつぼう、つよいかんしん。
aptitude 適性。,aptitude てきせい。
translate を翻訳する。,translate をほんやくする。
fare 運賃。,fare うんちん。
fragile もろい。,fragile もろい。
era 時代。,era じだい。
vacant 空っぽの。,vacant からっぽの。
distinctive 特有の。,distinctive とくゆうの。
aesthetic 美的な。,aesthetic びてきな。
consequently その結果。,consequently そのけっか。
on-time 定刻の。,on-time ていこくの。
cheque 小切手。,cheque こぎって。
fault 欠点、過失。,fault けってん、かしつ。
pledge 誓約。,pledge せいやく。
wrap 包む。,wrap つつむ。
stack 積み重ねる。,stack つみかさねる。
advocate 提唱する。,advocate ていしょうする。
brilliant すばらしい。,brilliant すばらしい。
funny おかしな。,funny おかしな。
herb 薬草。,herb やくそう。
compensate 補償する。,compensate ほしょうする。
forthcoming 今後の。,forthcoming こんごの。
lifelong 一生の。,lifelong いっしょうの。
pitfall 落とし穴。,pitfall おとしあな。
honest 正直な。,honest しょうじきな。
facilitator 進行役。,facilitator しんこうやく。
swiftly 素早く。,swiftly すばやく。
rigidly 厳しく。,rigidly いかめしく。
simmer 煮る。,simmer にる。
suburban 郊外の。,suburban こうがいの。
prototype 試作品。,prototype しさくひん。
force 力、を強制する。,force ちから、をきょうせいする。
ambassador 大使。,ambassador たいし。
compost 混合物。,compost こんごうぶつ。
consideration 考慮。,consideration こうりょ。
excess 過ぎる。,excess すぎる。
synthetic 統合的な。,synthetic とうごうてきな。
vulnerable 傷つきやすい。,vulnerable きずつきやすい。
mandatory 強制的な。,mandatory きょうせいてきな。
exceed 超える。,exceed こえる。
arms 武器、兵器。,arms ぶき、へいき。
severe 厳しい。,severe いかめしい。
wilt しおれる。,wilt しおれる。
ignore を無視する。,ignore をむしする。
generosity 寛大さ。,generosity かんだいさ。
endeavor 努力。,endeavor どりょく。
alongside と一緒に。,alongside といっしょに。
engaged 従事している、婚約している。,engaged じゅうじしている、こんやくしている。
luxury 贅沢、贅沢品、贅沢な。,luxury ぜいたく、ぜいたくひん、ぜいたくな。
coalition 連立、連合。,coalition れんりつ、れんごう。
sequence 連続、連鎖。,sequence れんぞく、れんさ。
companion 連れ、仲間。,companion つれ、なかま。
inferior 劣った。,inferior おとった。
polite 礼儀正しい。,polite れいぎただしい。
similarity 類似点。,similarity るいじてん。
legislation 立法。,legislation りっぽう。
divorce 離婚。,divorce りこん。
rational 理性的な。,rational りせいてきな。
element 要素。,element ようそ。
insist 要求する、主張する。,insist ようきゅうする、しゅちょうする。
factor 要因、要素。,factor よういん、ようそ。
melt 溶ける、を溶かす。,melt とける、をとかす。
infant 幼児。,infant ようじ。
guilty 有罪の。,guilty ゆうざいの。
harmful 有害な。,harmful ゆうがいな。
courage 勇気。,courage ゆうき。
remarkable 目立った、顕著な。,remarkable めだった、けんちょな。
fur 毛皮。,fur けがわ。
dull 面白みのない、鈍い。,dull おもしろみのない、にぶい。
definite 明確な。,definite めいかくな。
evident 明らかな。,evident あきらかな。
ambition 夢、大望。,ambition ゆめ、たいぼう。
democratic 民主主義の、民主的な。,democratic みんしゅしゅぎの、みんしゅてきな。
democracy 民主主義。,democracy みんしゅしゅぎ。
genuine 本物の、偽りのない。,genuine ほんものの、いつわりのない。
instinct 本能。,instinct ほんのう。
cheek 頬。,cheek ほお。
desirable 望ましい。,desirable のぞましい。
assault 暴行。,assault ぼうこう。
dialect 方言、なまり。,dialect ほうげん、なまり。
collapse 崩壊する。,collapse ほうかいする。
treasure 宝、財宝。,treasure たから、ざいほう。
grave 墓、深刻な。,grave はか、しんこくな。
odd 変な、奇数の。,odd へんな、きすうの。
equality 平等さ。,equality びょうどうさ。
civilization 文明。,civilization ぶんめい。
literally 文字通りに。,literally もじどおりに。
literary 文学の。,literary ぶんがくの。
literature 文学。,literature ぶんがく。
atmosphere 雰囲気。,atmosphere ふんいき。
sensible 分別判断力がある。,sensible ふんべつはんだんりょくがある。
physics 物理学。,physics ぶつりがく。
object 物体、対象、目的、反対する。,object ぶったい、たいしょう、もくてき、はんたいする。
substance 物質、実体。,substance ぶっしつ、じったい。
complexity 複雑さ。,complexity ふくざつさ。
narrow 幅が狭い。,narrow はばがせまい。
tribe 部族、部隊。,tribe ぶぞく、ぶたい。
float 浮かぶ。,float うかぶ。
universal 普遍的な、万国万人共通の。,universal ふへんてきな、ばんこくばんにんきょうつうの。
extraordinary 普通でない、並はずれた。,extraordinary ふつうでない、なみはずれた。
disadvantage 不利、デメリット。,disadvantage ふり、でめりっと。
unpleasant 不愉快な。,unpleasant ふゆかいな。
recession 不況、景気後退。,recession ふきょう、けいきこうたい。
disease 病気。,disease びょうき。
necessarily 必然的に。,necessarily ひつぜんてきに。
subtle 微妙な。,subtle びみょうな。
tremendous 非常に大きな。,tremendous ひじょうにおおきな。
enormous 非常に大きい。,enormous ひじょうにおおきい。
inevitable 避けられない。,inevitable さけられない。
tragedy 悲劇。,tragedy ひげき。
crime 犯罪。,crime はんざい。
opposite 反対の、と反対側の。,opposite はんたいの、とはんたいがわの。
contrary 反対の。,contrary はんたいの。
pronunciation 発音。,pronunciation はつおん。
explosion 爆発。,explosion ばくはつ。
lung 肺。,lung はい。
silly 馬鹿な。,silly ばかな。
stupid 馬鹿な。,stupid ばかな。
burst 破裂する、を破裂させる。,burst はれつする、をはれつさせる。
destruction 破壊。,destruction はかい。
pregnant 妊娠した。,pregnant にんしんした。
independence 独立、自立。,independence どくりつ、じりつ。
correspondent 特派員。,correspondent とくはいん。
privilege 特権。,privilege とっけん。
virtue 徳、美徳、長所。,virtue とく、びとく、ちょうしょ。
debate 討論。,debate とうろん。
equivalent 等しい、同等の。,equivalent ひとしい、どうとうの。
foundation 土台、根拠、設立。,foundation どだい、こんきょ、せつりつ。
genius 天才。,genius てんさい。
philosophy 哲学。,philosophy てつがく。
conclude 締めくくる、という結論を下す。,conclude しめくくる、というけつろんをくだす。
mortgage 抵当。,mortgage ていとう。
definition 定義。,definition ていぎ。
pursuit 追跡、追求。,pursuit ついせき、ついきゅう。
wage 賃金。,wage ちんぎん。
harmony 調和。,harmony ちょうわ。
compound 調合する。,compound ちょうごうする。
tide 潮、風潮。,tide しお、ふうちょう。
shame 恥、不名誉、残念なこと。,shame はじ、ふめいよ、ざんねんなこと。
intelligent 知能の高い。,intelligent ちのうのたかい。
intellectual 知的な、知性の。,intellectual ちてきな、ちせいの。
carbon 炭素。,carbon たんそ。
merely 単に。,merely たんに。
principal 第一の、主要な、校長、学長。,principal だいいちの、しゅような、こうちょう、がくちょう。
presidential 大統領の。,presidential だいとうりょうの。
majority 大多数、大半。,majority だいたすう、たいはん。
yell 大声を上げる。,yell おおごえをあげる。
roughly 大雑把に。,roughly おおざっぱに。
contrast 対照。,contrast たいしょう。
cope 対処する。,cope たいしょする。
compromise 妥協。,compromise だきょう。
funeral 葬式。,funeral そうしき。
opponent 相手。,opponent あいて。
ancestor 祖先。,ancestor そせん。
prejudice 先入観、偏見。,prejudice せんにゅうかん、へんけん。
extinction 絶滅。,extinction ぜつめつ。
absolute 絶対的な、完全な。,absolute ぜったいてきな、かんぜんな。
constant 絶え間ない。,constant たえまない。
keen 切望した、熱意のある。,keen せつぼうした、ねついのある。
deficit 赤字。,deficit あかじ。
spiritual 精神の、精神的な。,spiritual せいしんの、せいしんてきな。
biological 生物学上の。,biological せいぶつがくうえの。
raw 生の、原料のままの。,raw うの、げんりょうのままの。
precisely 正確に。,precisely せいかくに。
regime 政権。,regime せいけん。
mature 成熟した。,mature せいじゅくした。
racial 人種の。,racial じんしゅの。
evolve 進化する。,evolve しんかする。
evolution 進化、進展。,evolution しんか、しんてん。
intimate 親密な。,intimate しんみつな。
myth 神話。,myth しんわ。
profound 深い、大きな。,profound ふかい、おおきな。
behave 振る舞う。,behave ふるまう。
psychologist 心理学者。,psychologist しんりがくしゃ。
anxiety 心配、不安。,anxiety しんぱい、ふあん。
uncomfortable 心地の悪い。,uncomfortable ここちのわるい。
appetite 食欲。,appetite しょくよく。
profession 職業。,profession しょくぎょう。
colony 植民地。,colony しょくみんち。
passenger 乗客。,passenger じょうきゃく。
impulse 衝動。,impulse しょうどう。
symptom 症状。,symptom しょうじょう。
minority 少数派。,minority しょうすうは。
merchant 商人。,merchant しょうにん。
elementary 初歩の、基本の。,elementary しょほの、きほんの。
burden 重荷、負担。,burden おもに、ふたん。
conventional 従来の。,conventional じゅうらいの。
dwell 住む。,dwell すむ。
concentrate 集中する。,concentrate しゅうちゅうする。
amendment 修正。,amendment しゅうせい。
religion 宗教。,religion しゅうきょう。
crop 収穫物。,crop しゅうかくもの。
harvest 収穫、を収穫する。,harvest しゅうかく、をしゅうかくする。
sort 種類。,sort しゅるい。
elaborate 手の込んだ。,elaborate てのこんだ。
clue 手がかり。,clue てがかり。
society 社会。,society しゃかい。
experiment 実験。,experiment じっけん。
rude 失礼な。,rude しつれいな。
unemployment 失業。,unemployment しつぎょう。
confidence 自信、信頼。,confidence じしん、しんらい。
suicide 自殺。,suicide じさつ。
occasionally 時折。,occasionally ときおり。
affair 事柄、出来事。,affair ことがら、できごと。
attempt 試み、を試みる。,attempt こころみ、をこころみる。
servant 使用人、お手伝い。,servant しようにん、おてつだい。
task 仕事、作業。,task しごと、さぎょう。
acid 酸。,acid さん。
disaster 災害。,disaster さいがい。
supreme 最高の。,supreme さいこうの。
desert 砂漠、を立ち去る。,desert さばく、をたちさる。
confusion 混乱。,confusion こんらん。
insect 昆虫。,insect こんちゅう。
sum 合計。,sum ごうけい。
suburb 郊外。,suburb こうがい。
conduct 行為、を行う。,conduct こうい、をおこなう。
voyage 航海。,voyage こうかい。
attitude 考え方、態度。,attitude かんがえかた、たいど。
emperor 皇帝、天皇。,emperor こうてい、てんのう。
widespread 広範囲に渡る。,widespread こうはんいにわたる。
spread 広がる、を広げる。,spread ひろがる、をひろげる。
curious 好奇心が強い。,curious こうきしんがつよい。
curiosity 好奇心。,curiosity こうきしん。
ray 光線。,ray こうせん。
vocabulary 語い。,vocabulary ごい。
latter 後者の。,latter こうしゃの。
deliberately 故意に。,deliberately こいに。
solid 固い、固体。,solid かたい、こたい。
tongue 言葉、舌。,tongue ことば、した。
phenomenon 現象。,phenomenon げんしょう。
emerge 現れる。,emerge あらわれる。
diminish 減る、を減らす。,diminish へる、をへらす。
strict 厳しい、厳密な。,strict いかめしい、げんみつな。
atomic 原子の、原子力の。,atomic げんしの、げんしりょくの。
primitive 原始的な。,primitive げんしてきな。
stranger 見知らぬ人、ある場所に初めて来た人。,stranger みしらぬにん、あるばしょにはじめてきたにん。
invisible 見えない。,invisible みえない。
conclusion 結論。,conclusion けつろん。
outcome 結果。,outcome けっか。
suffer 苦しむ、を患う。,suffer くるしむ、をわずらう。
distinction 区別、違い。,distinction くべつ、ちがい。
ban 禁止する。,ban きんしする。
extreme 極端な。,extreme きょくたんな。
republic 共和国。,republic きょうわこく。
communist 共産主義者。,communist きょうさんしゅぎしゃ。
ultimate 究極の。,ultimate きゅうきょくの。
undoubtedly 疑いなく。,undoubtedly うたがいなく。
victim 犠牲者。,victim ぎせいしゃ。
sacrifice 犠牲、を犠牲にする。,sacrifice ぎせい、をぎせいにする。
ritual 儀式。,ritual ぎしき。
hunger 飢え、空腹。,hunger うえ、くうふく。
arise 起こる、生じる。,arise おこる、しょうじる。
originate 起こる、生じる。,originate おこる、しょうじる。
precious 貴重な。,precious きちょうな。
pray 祈る。,pray いのる。
upset 気持ちが動揺した、の心をかき乱す。,upset きもちがどうようした、のこころをかきみだす。
climate 気候。,climate きこう。
strange 奇妙な、見知らぬ。,strange きみょうな、みしらぬ。
peculiar 奇妙な。,peculiar きみょうな。
fundamental 基本的な、根本的な。,fundamental きほんてきな、こんぽんてきな。
crisis 危機。,crisis きき。
observation 観察。,observation かんさつ。
plain 簡素な、無地の、高原。,plain かんそな、むじの、こうげん。
infection 感染。,infection かんせん。
altogether 完全に。,altogether かんぜんに。
scholar 学者。,scholar がくしゃ。
revolution 革命。,revolution かくめい。
indeed 確かに。,indeed たしかに。
nuclear 核の。,nuclear かくの。
apparent 外見上の、明らかな。,apparent がいけんじょうの、あきらかな。
class 階級、等級、授業、学級。,class かいきゅう、とうきゅう、じゅぎょう、がっきゅう。
interpretation 解釈。,interpretation かいしゃく。
science 科学。,science かがく。
unlikely 可能性が低い。,unlikely かのうせいがひくい。
tone 音、音色、声、ことばの調子、。,tone おと、ねいろ、こえ、ことばのちょうし、。
distant 遠く離れた。,distant とおくはなれた。
fate 運命。,fate うんめい。
fortune 運、財産。,fortune うん、ざいさん。
meanwhile 一方で。,meanwhile いっぽうで。
disagree 一致しない。,disagree いっちしない。
gene 遺伝子。,gene いでんし。
illegal 違法の。,illegal いほうの。
immigrant 移民。,immigrant いみん。
conscious 意識して、気づいて。,conscious いしきして、きづいて。
dignity 威厳、尊厳。,dignity いげん、そんげん。
dependent 依存している。,dependent いぞんしている。
treatment 扱い、処置、治療。,treatment あつかい、しょち、ちりょう。
overwhelming 圧倒的な。,overwhelming あっとうてきな。
affection 愛情、好意。,affection あいじょう、こうい。
struggle もがき苦しむ。,struggle もがきくるしむ。
blink まばたきをする、まばたき。,blink まばたきをする、まばたき。
cave ほら穴。,cave ほらあな。
wander ぶらつく、放浪する。,wander ぶらつく、ほうろうする。
string ひも、糸。,string ひも、いと。
awful ひどい。,awful ひどい。
grin 歯を見せて笑う。,grin はをみせてわらう。
strain 張る。,strain はる。
distinct はっきり異なる。,distinct はっきりことなる。
throat のど。,throat のど。
bid 入札する。,bid にゅうさつする。
refugee 難民。,refugee なんみん。
fellow 仲間、同士。,fellow なかま、どうし。
bang ドンドン叩く。,bang どんどんたたく。
peer 同僚、仲間。,peer どうりょう、なかま。
voter 投票者。,voter とうひょうしゃ。
somehow どうにか。,somehow どうにか。
palm 手のひら。,palm てのひら。
governor 知事、長官。,governor ちじ、ちょうかん。
mere 単なる。,mere たんなる。
sigh ため息をつく。,sigh ためいきをつく。
embrace 抱きしめる。,embrace だきしめる。
tissue 組織、薄絹。,tissue そしき、うすぎぬ。
pupil 生徒。,pupil せいと。
readily すぐに。,readily すぐに。
senator 上院議員。,senator じょういんぎいん。
senate 上院。,senate じょういん。
surgery 手術。,surgery しゅじゅつ。
province 州、省。,province しゅう、しょう。
gaze じっと見つめる。,gaze じっとみつめる。
discipline しつけ、規律。,discipline しつけ、きりつ。
fade 次第に消える。,fade しだいにきえる。
cling しがみつく、固執する。,cling しがみつく、こしつする。
whisper ささやく。,whisper ささやく。
proverb ことわざ。,proverb ことわざ。
verbal ことばの、口頭での。,verbal ことばの、こうとうでの。
remark ことば、感想、だと述べる。,remark ことば、かんそう、だとのべる。
tiny ごく小さい。,tiny ごくちーさい。
traffic jam 交通渋滞。,traffic jam こうつうじゅうたい。
wound 傷。,wound きず。
parliament 議会、下院。,parliament ぎかい、かいん。
barely かろうじて。,barely かろうじて。
fairly かなり、公平に。,fairly かなり、こうへいに。
rather かなり。,rather かなり。
multiple 掛け算する。,multiple かけざんする。
stir かき回す。,stir かきまわす。
regardless かかわらず、関係なく。,regardless かかわらず、かんけいなく。
bow お辞儀をする、お辞儀。,bow おじぎをする、おじぎ。
so-called いわゆる。,so-called いわゆる。
commissioner 委員、理事。,commissioner いいん、りじ。
avenue 通り、大通り。,avenue とうり、おおどおり。
relieve 和らげる、から取り除く。,relieve やわらげる、からとりのぞく。
depress 落胆させる。,depress らくたんさせる。
suppress 抑える。,suppress おさえる。
imitate 模倣する。,imitate もほうする。
expose 明らかにする、をさらす。,expose あきらかにする、をさらす。
reveal 明らかにする。,reveal あきらかにする。
fascinate 魅了する。,fascinate みりょうする。
bury 埋める。,bury うめる。
convert 変える、変わる。,convert かえる、かわる。
divide 分割する。,divide ぶんかつする。
accuse 非難、告発する。,accuse ひなん、こくはつする。
exhaust 疲れ果てさせる。,exhaust つかれはてさせる。
criticize 批判する。,criticize ひはんする。
deny 否定する。,deny ひていする。
bind 縛りつける。,bind しばりつける。
govern 統治する。,govern とうちする。
convey 伝える、を運ぶ。,convey つたえる、をはこぶ。
confront 直面させる。,confront ちょくめんさせる。
embarrass 恥ずかしがらせる。,embarrass はずかしがらせる。
perceive 知覚する。,perceive ちかくする。
ruin 台無しにする。,ruin だいなしにする。
spoil 駄目にする。,spoil だめにする。
sweep 掃く、を掃くように動かす。,sweep はく、をはくようにうごかす。
declare 宣言する。,declare せんげんする。
occupy 占める、を占領する。,occupy しめる、をせんりょうする。
accomplish 成し遂げる。,accomplish なしとげる。
restrict 制限する。,restrict せいげんする。
admire 賞賛する。,admire しょうさんする。
consume 消費する。,consume しょうひする。
possess 所有する。,possess しょゆうする。
surround 取り囲む。,surround とりかこむ。
abandon 捨て去る。,abandon すてさる。
cure 治療する。,cure ちりょうする。
dominate 支配する。,dominate しはいする。
overcome 克服する。,overcome こくふくする。
devise 考え出す。,devise かんがえだす。
constitute 構成する。,constitute こうせいする。
beg を乞う。,beg をこう。
inspire 鼓舞する。,inspire こぶする。
isolate 孤立させる。,isolate こりつさせる。
confine 限る、を閉じこめる。,confine かぎる、をとじこめる。
overlook 見落とす、を見過ごす。,overlook みおとす、をみすごす。
bend 曲げる。,bend まげる。
absorb 吸収する、を没頭させる。,absorb きゅうしゅうする、をぼっとうさせる。
interpret 解釈する、通訳する。,interpret かいしゃくする、つうやくする。
bear 我慢する。,bear がまんする。
impose を課す。,impose をかす。
swallow 飲み込む。,swallow のみこむ。
derive 引き出す。,derive ひきだす。
cease やめる、終わる。,cease やめる、おわる。
scatter まき散らす。,scatter まきちらす。
astonish びっくりさせる。,astonish びっくりさせる。
hang つるす、を絞首刑にする。,hang つるす、をこうしゅけいにする。
grasp つかむ、を理解する。,grasp つかむ、をりかいする。
stare じっと見つめる。,stare じっとみつめる。
urge 強く促す、願望。,urge つよくうながす、がんぼう。
disturb 平穏を妨げる。,disturb へいおんをさまたげる。
trace 跡起源を辿る、跡、痕跡。,trace あときげんをたどる、あと、こんせき。
neglect 世話を怠る、を省みない。,neglect せわをおこたる、をかえりみない。
offend 気分を害する。,offend きぶんをがいする。
beneath 下に。,beneath したに。
oppose 反対する。,oppose はんたいする。
convince 納得させる、説得する。,convince なっとくさせる、せっとくする。
endure 耐える。,endure たえる。
encounter 遭遇する。,encounter そうぐうする。
argue だと主張する。,argue だとしゅちょうする。
devote 時間、努力を注ぐ。,devote じかん、どりょくをそそぐ。
commit 罪などを犯す。,commit つみなどをおかす。
passage 文章の一節、通路。,passage ぶんしょうのいっせつ、つうろ。
inhabitant ある場所の居住者、生息動物。,inhabitant あるばしょのきょじゅうしゃ、せいそくどうぶつ。
blow を吹く、打撃。,blow をふく、だげき。
quit をやめる。,quit をやめる。
reinforce 強化する。,reinforce きょうかする。
indispensable 欠かせない、絶対必要な。,indispensable かかせない、ぜったいひつような。
cutlery 食器。,cutlery しょっき。
intersection 交差点。,intersection こうさてん。
trustworthy 信頼できる、信用できる。,trustworthy しんらいできる、しんようできる。
afterwards その後。,afterwards そののち。
inclusive 含んだ、含めて。,inclusive ふくんだ、ふくめて。
occupied 使われている、占領されている。,occupied つかわれている、せんりょうされている。
knowledgeable 知識豊富な。,knowledgeable ちしきほうふな。
considerate 思いやりがある、理解がある。,considerate おもいやりがある、りかいがある。
splendid 素晴らしい。,splendid すばらしい。
doubtful 疑わしい。,doubtful うたがわしい。
proficient 堪能な、熟達した。,proficient たんのうな、じゅくたつした。
last-minute 間際での。,last-minute まぎわでの。
immense 非常に大きな、巨大な。,immense ひじょうにおおきな、きょだいな。
agreeable 快適な、心地良い。,agreeable かいてきな、ここちよい。
prsuasive 説得力のある。,prsuasive せっとくりょくのある。
noted 有名な。,noted ゆうめいな。
unpredictable 予測できない、法外な。,unpredictable よそくできない、ほうがいな。
timeline 予定表。,timeline よていひょう。
demanding 要求の厳しい。,demanding ようきゅうのいかめしい。
simultaneous 同時の、同時に起こる。,simultaneous どうじの、どうじにおこる。
pilot 試験的な。,pilot しけんてきな。
beneficial 有益な。,beneficial ゆうえきな。
freight 貨物、輸送、輸送料、輸送する。,freight かもつ、ゆそう、ゆそうりょう、ゆそうする。
prestigious 権威のある、誉れ高い。,prestigious けんいのある、ほまれたかい。
inactive 怠惰な、活動していない。,inactive たいだな、かつどうしていない。
neighboring 近隣の。,neighboring きんりんの。
situated 位置している。,situated いちしている。
picturesque 絵のように美しい。,picturesque えのようにうつくしい。
minimal 最小の。,minimal さいしょうの。
inclement 荒れ模様の、厳しい。,inclement あれもようの、いかめしい。
municipal 地方自治体の。,municipal ちほうじちたいの。
legible 判読できる。,legible はんどくできる。
exhausted 疲れ切った。,exhausted つかれきった。
thrilled とてもわくわくして、大喜びした。,thrilled とてもわくわくして、おおよろこびした。
allowable 許される、許容できる、許容量。,allowable ゆるされる、きょようできる、きょようりょう。
sophisticated 洗練された、高性能の。,sophisticated せんれんされた、こうせいのうの。
revolutionary 革命的な。,revolutionary かくめいてきな。
informative 有益な。,informative ゆうえきな。
compulsory 義務的な。,compulsory ぎむてきな。
designated 指定された。,designated していされた。
horizontal 水平の。,horizontal すいへいの。
entertaining おもしろい、愉快な。,entertaining おもしろい、ゆかいな。
permissible 許容される、容認できる。,permissible きょようされる、ようにんできる。
fame 名声。,fame めいせい。
unanimous 満場一致の。,unanimous まんじょういっちの。
ceremonial 儀式上の、形式的な。,ceremonial ぎしきうえの、けいしきてきな。
modest 少しの、高価ではない、謙虚な。,modest すこしの、こうかではない、けんきょな。
premier 最高の、トップの。,premier さいこうの、とっぷの。
embarrassing 恥ずかしい。,embarrassing はずかしい。
dental 歯科の。,dental しかの。
utmost 最大限の、これ以上ない。,utmost さいだいげんの、これいじょうない。
certified 有資格の、公認の。,certified ゆうしかくの、こうにんの。
competent 有能な。,competent ゆうのうな。
vertical 垂直な。,vertical すいちょくな。
automated 自動化された。,automated じどうかされた。
distinguished 際立って優れた、傑出した。,distinguished きわたってまされた、けっしゅつした。
shorthanded 人手が不足して。,shorthanded ひとでがふそくして。
wasteful 無駄の多い。,wasteful むだのおおい。
suited 適任である。,suited てきにんである。
hourly 1時間単位の。,hourly 1じかんたんいの。
arbitrary 恣意的な、任意の。,arbitrary しいてきな、にんいの。
unfavorable 否定的な。,unfavorable ひていてきな。
endangered 絶滅の危機に瀕した。,endangered ぜつめつのききにひんした。
preferable 望ましい。,preferable のぞましい。
negotiable 交渉可能な。,negotiable こうしょうかのうな。
adverse 良くない、不利な、逆の。,adverse よくない、ふりな、ぎゃくの。
beforehand あらかじめ、事前に。,beforehand あらかじめ、じぜんに。
concise 簡潔な。,concise かんけつな。
steep 大幅な、急な。,steep おおはばな、きゅうな。
continuous 連続の。,continuous れんぞくの。
suspicious 不審な。,suspicious ふしんな。
reluctant 気が進まない。,reluctant きがすすまない。
inspiring やる気が出るような、活気づける。,inspiring やるきがでるような、かっきづける。
regrettable 残念な。,regrettable ざんねんな。
countless 数え切れないほどの、無数の。,countless かぞえきれないほどの、むすうの。
adapt 適応する、適応させる、改作する。,adapt てきおうする、てきおうさせる、かいさくする。
intensive 集中的な。,intensive しゅうちゅうてきな。
unforeseen 想定外の。,unforeseen そうていそとの。
ambitious 意欲的な、野心的な。,ambitious いよくてきな、やしんてきな。
strikingly 著しく。,strikingly いちじるしく。
aboard 船に乗って。,aboard ふねにのって。
voluntarily 自発的に、自主的に。,voluntarily じはつてきに、じしゅてきに。
independently 単独で、独立して。,independently たんどくで、どくりつして。
moderate ほどほどの、適度な。,moderate ほどほどの、てきどな。
prominently 目立って、傑出して。,prominently めだって、けっしゅつして。
reportedly 伝えられるところでは。,reportedly つたえられるところでは。
concentrated 集中的な、濃縮された。,concentrated しゅうちゅうてきな、のうしゅくされた。
informally くだけて、非公式に。,informally くだけて、ひこうしきに。
intentionally 意図的に。,intentionally いとてきに。
ample 十分な、あり余るほどの。,ample じゅうぶんな、ありあまるほどの。
given ~を考慮すると、~と仮定すると。,given ~をこうりょすると、~とかていすると。
controversial 議論を引き起こす、議論の的になる。,controversial ぎろんをひきおこす、ぎろんのてきになる。
instrumental 重要な役割を果たす。,instrumental じゅうようなやくわりをはたす。
scope 範囲、余地。,scope はんい、よち。
speculation 推測、推量。,speculation すいそく、すいりょう。
understaffed 人手不足の。,understaffed ひとでぶそくの。
lumber 材木、製材。,lumber ざいもく、せいざい。
commemorate 祝う、記念する。,commemorate いわう、きねんする。
voluntary 自主的な、任意の。,voluntary じしゅてきな、にんいの。
deprive 奪う。,deprive うばう。
dismiss 解雇する、退出させる。,dismiss かいこする、たいしゅつさせる。
revert 戻る。,revert もどる。
oversee 監督する。,oversee かんとくする。
discontinued 製造、販売が終了した。,discontinued せいぞう、はんばいがしゅうりょうした。
pertain 属する、該当する。,pertain ぞくする、がいとうする。
spill こぼす、こぼれる。,spill こぼす、こぼれる。
diversify 多様化する。,diversify たようかする。
deplete 使い果たす。,deplete つかいはたす。
speculate 予測する。,speculate よそくする。
intervene 介在する、口をはさむ。,intervene かいざいする、くちをはさむ。
solicit 求める。,solicit もとめる。
comprehend 理解する。,comprehend りかいする。
emerging 新たに現れた、新興の。,emerging あらたにあらわれた、しんこうの。
scenic 眺めがいい、景色の。,scenic ながめがいい、けしきの。
acclaimed 絶賛されている、評価された。,acclaimed ぜっさんされている、ひょうかされた。
concede 譲歩する。,concede じょうほする。
delegate 委譲する、委任する。,delegate いじょうする、いにんする。
resistant 耐えられる、抵抗力のある。,resistant たえられる、ていこうりょくのある。
disseminate 普及させる。,disseminate ふきゅうさせる。
applaud 拍手する。,applaud はくしゅする。
resemble 似ている。,resemble にている。
hands-on 実地の、実用的な。,hands-on じっちの、じつようてきな。
plummet 急落する。,plummet きゅうらくする。
conform 従う、一致する。,conform したがう、いっちする。
entrepreneur 起業家。,entrepreneur きぎょうか。
introductory 入門の、最初の、お試しの。,introductory にゅうもんの、さいしょの、おためしの。
dilute 薄める。,dilute うすめる。
rectify 是正する。,rectify ぜせいする。
lengthy 長期にわたる、冗長な。,lengthy ちょうきにわたる、じょうちょうな。
misplace 紛失する、置き忘れる。,misplace ふんしつする、おきわすれる。
reminisce 懐かしむ。,reminisce なつかしむ。
coincide 同時に起こる。,coincide どうじにおこる。
procrastinate 先延ばしにする。,procrastinate さきのばしにする。
subside 弱まる、低下する。,subside よわまる、ていかする。
reunion 同窓会、再会。,reunion どうそうかい、さいかい。
facilitate 容易にする、促進する。,facilitate よういにする、そくしんする。
terminate 終わらせる。,terminate おわらせる。
itemize 箇条書きにする、項目別にする。,itemize かじょうがきにする、こうもくべつにする。
outweigh 上回る。,outweigh うわまわる。
waive 免除する、放棄する。,waive めんじょする、ほうきする。
occupancy 占有、占有人数。,occupancy せんゆう、せんゆうにんずう。
controversy 論争。,controversy ろんそう。
coincidence 偶然。,coincidence ぐうぜん。
credentials 資格、経歴、資質。,credentials しかく、けいれき、ししつ。
oversight 見落とし、手落ち、監視。,oversight みおとし、ておち、かんし。
drapery カーテン。,drapery かーてん。
turnaround 立て直し、好転、処理時間。,turnaround たてなおし、こうてん、しょりじかん。
clasp 留め具、金具。,clasp とめぐ、かなぐ。
pavement 舗装道路。,pavement ほそうどうろ。
scrutiny 綿密な調査、凝視。,scrutiny めんみつなちょうさ、ぎょうし。
concession 譲歩。,concession じょうほ。
apprentice 見習い、実習生。,apprentice みならい、じっしゅうせい。
liaison 連絡係、調整。,liaison れんらくかかり、ちょうせい。
depression 不景気。,depression ふけいき。
intermission 休憩時間。,intermission きゅうけいじかん。
amenity 娯楽、生活を便利にするもの。,amenity ごらく、せいかつをべんりにするもの。
exclusion 除外。,exclusion じょがい。
momentum 勢い。,momentum いきおい。
lapse 間違い、うっかり。,lapse まちがい、うっかり。
tenure 任期。,tenure にんき。
observance 行事、順序。,observance ぎょうじ、じゅんじょ。
